what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304450121
error,log,,,"Unhandled event loop exception",1409304450387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304489110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304753485
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304761107
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304764085
error,log,,,"Unhandled event loop exception",1409304764146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409304776147
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304776558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409304784200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409304785487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409304790945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409304793253
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304794351
error,log,,,"Unhandled event loop exception",1409304794381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1409304796126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409304797405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1409304800691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304807643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1409304808855
activated,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304808989
closed,editor,org.eclipse.birt.report.designer.ui.ide,3.7.1.v20110905,"org.eclipse.birt.report.designer.ui.editors.ReportEditor",1409304808990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1409304811350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1409304812566
